id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1374027228309291009	1374027228309291009	2021-03-22 21:26:34 IST	2021-03-22	21:26:34	+0530	73395319	lawrobarretto	Lawrence Barretto		If you only read one thing today, read this.	en	[]	[]	[]	4	9	244	[]	[]	https://twitter.com/lawrobarretto/status/1374027228309291009	False	https://twitter.com/PierreGASLY/status/1373994097770336258	0								[]				
1372572200939745283	1372572200939745283	2021-03-18 21:04:48 IST	2021-03-18	21:04:48	+0530	73395319	lawrobarretto	Lawrence Barretto		Cool initiative from Silverstone, giving free tickets to key workers for their big events, including the British Grand Prix #F1	en	[]	[]	[]	1	2	56	['f1']	[]	https://twitter.com/lawrobarretto/status/1372572200939745283	False	https://twitter.com/SilverstoneUK/status/1372503513754972160	0								[]				
1372490498988969984	1372490498988969984	2021-03-18 15:40:09 IST	2021-03-18	15:40:09	+0530	73395319	lawrobarretto	Lawrence Barretto		Hours on Google Earth, a few recces and plenty of simulation. Insight into how the world's fastest street circuit came together #F1  https://t.co/jFxvXppoBB	en	[]	['https://www.formula1.com/en/latest/article.exclusive-the-inside-story-on-how-the-worlds-fastest-street-track-was.6YxLwaGrdFVsvLkgfyNZoi.html']	[]	4	4	67	['f1']	[]	https://twitter.com/lawrobarretto/status/1372490498988969984	False		0								[]				
1372474277312757767	1372474277312757767	2021-03-18 14:35:41 IST	2021-03-18	14:35:41	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1: Welcome to the fastest street circuit in #F1.  📈 Average speeds of 250km/h+ ↪️ 27 corners 🌊 Stunning Red Sea backdrop  This is Jedd…	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	[]	[]	0	1649	0	['f1']	[]	https://twitter.com/lawrobarretto/status/1372474277312757767	False		0								[]				
1372319424741527553	1372319424741527553	2021-03-18 04:20:21 IST	2021-03-18	04:20:21	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @ChrisMedlandF1: Loved hearing some of the stories that @lawrobarretto and @natesaundersF1 had of times they met Murray Walker in our la…	en	[{'screen_name': 'chrismedlandf1', 'name': 'chris medland', 'id': '16681420'}, {'screen_name': 'lawrobarretto', 'name': 'lawrence barretto', 'id': '73395319'}, {'screen_name': 'natesaundersf1', 'name': 'nate saunders', 'id': '281625306'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/lawrobarretto/status/1372319424741527553	False		0								[]				
1372221555204358146	1372221555204358146	2021-03-17 21:51:28 IST	2021-03-17	21:51:28	+0530	73395319	lawrobarretto	Lawrence Barretto		"""I don’t see why he should be worried about me or why I should be worried about him,"" says Sergio Perez of new Red Bull team mate Max Verstappen on @F1's Beyond the Grid podcast. Perez fancies his chances this year. Can't wait to see what he's got. #F1  https://t.co/g08OhZLVbt"	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	['https://podcasts.apple.com/gb/podcast/sergio-perez-on-his-red-bull-chance-going-up-against/id1405972616?i=1000513366720']	[]	1	5	84	['f1']	[]	https://twitter.com/lawrobarretto/status/1372221555204358146	False		0								[]				
1372134775327223818	1372134775327223818	2021-03-17 16:06:38 IST	2021-03-17	16:06:38	+0530	73395319	lawrobarretto	Lawrence Barretto		If you take track evolution into account, our data shows Sergio Perez was quicker than Red Bull team mate Max Verstappen on both short run and long run pace in testing. This relies on Perez putting it all together in peak conditions, of course, but interesting nonetheless... #F1	en	[]	[]	[]	44	47	908	['f1']	[]	https://twitter.com/lawrobarretto/status/1372134775327223818	False	https://twitter.com/F1/status/1371889753096908800	0								[]				
1371890225031577602	1371890225031577602	2021-03-16 23:54:52 IST	2021-03-16	23:54:52	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1: We've delved into the #F1Testing data 📊⏱  Here's what @lawrobarretto found 🕵️‍♂️  #F1    https://t.co/jEUCsQvZkG	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}, {'screen_name': 'lawrobarretto', 'name': 'lawrence barretto', 'id': '73395319'}]	['http://f1.com/Testing_2021_Data']	[]	0	84	0	['f1testing', 'f1']	[]	https://twitter.com/lawrobarretto/status/1371890225031577602	False		0								[]				
1371131823435173888	1371131823435173888	2021-03-14 21:41:15 IST	2021-03-14	21:41:15	+0530	73395319	lawrobarretto	Lawrence Barretto		Staggering amount of laps for Kimi Raikkonen today, his tally of 166 just five short of THREE FULL Bahrain Grand Prix distances. Cracking way to end the test #F1	en	[]	[]	[]	7	25	640	['f1']	[]	https://twitter.com/lawrobarretto/status/1371131823435173888	False		0								[]				
1370961725437140998	1370961725437140998	2021-03-14 10:25:21 IST	2021-03-14	10:25:21	+0530	73395319	lawrobarretto	Lawrence Barretto		"RT @F1: ""It was never work to Murray, it was never just commentating, it was simply telling the world about something he loved.""  Murray Wa…"	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	[]	[]	0	3573	0	[]	[]	https://twitter.com/lawrobarretto/status/1370961725437140998	False		0								[]				
1370802388412555267	1370802388412555267	2021-03-13 23:52:12 IST	2021-03-13	23:52:12	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1: We are immensely sad to hear that Murray Walker has passed away  His passion and love of the sport inspired millions of fans around…	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	[]	[]	0	7396	0	[]	[]	https://twitter.com/lawrobarretto/status/1370802388412555267	False		0								[]				
1370484604713504769	1370349326967443464	2021-03-13 02:49:26 IST	2021-03-13	02:49:26	+0530	73395319	lawrobarretto	Lawrence Barretto		@1sarsonic I can confirm they were filmed at the correct angle! 👀	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/lawrobarretto/status/1370484604713504769	False		0								[{'screen_name': '1sarsonic', 'name': 'Sarsonic', 'id': '237490503'}]				
1370349326967443464	1370349326967443464	2021-03-12 17:51:54 IST	2021-03-12	17:51:54	+0530	73395319	lawrobarretto	Lawrence Barretto		Binged the latest season of Netflix's Drive to Survive Series 3 and reckon it's the best one yet. And that's not just because my Moonboots feature in Episode 3 ;) #F1  https://t.co/QFvm4gruIw	en	[]	['https://www.formula1.com/en/latest/article.5-things-we-learned-from-netflixs-formula-1-drive-to-survive-season-3.6KlVBtjdFBlGBpqdsje6xE.html']	[]	6	3	168	['f1']	[]	https://twitter.com/lawrobarretto/status/1370349326967443464	False		0								[]				
1370300212552536071	1370298891619479554	2021-03-12 14:36:44 IST	2021-03-12	14:36:44	+0530	73395319	lawrobarretto	Lawrence Barretto		@colmcklein This is a tremendous idea	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/lawrobarretto/status/1370300212552536071	False		0								[{'screen_name': 'colmcklein', 'name': 'Colin McMaster', 'id': '117499676'}]				
1370298891619479554	1370298891619479554	2021-03-12 14:31:29 IST	2021-03-12	14:31:29	+0530	73395319	lawrobarretto	Lawrence Barretto		First new shoe of 2021 and it’s probably the most understated of my collection. Thought the desert yellow was appropriate. Quirkier ones to come when the season kicks off #F1  https://t.co/ZxiqThHoJY	en	[]	[]	['https://pbs.twimg.com/media/EwRHkW1XIAAgpkP.jpg']	16	0	253	['f1']	[]	https://twitter.com/lawrobarretto/status/1370298891619479554	False		1	https://pbs.twimg.com/media/EwRHkW1XIAAgpkP.jpg							[]				
1370295805941276675	1370295805941276675	2021-03-12 14:19:13 IST	2021-03-12	14:19:13	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @MercedesAMGF1: W12 on-track. 😍😍  https://t.co/JnkPwfFj4z	en	[{'screen_name': 'mercedesamgf1', 'name': 'mercedes-amg petronas f1 team', 'id': '26235265'}]	[]	['https://pbs.twimg.com/media/EwRD77rXAAAwIWb.jpg']	0	538	0	[]	[]	https://twitter.com/lawrobarretto/status/1370295805941276675	False		1	https://pbs.twimg.com/media/EwRD77rXAAAwIWb.jpg							[]				
1370295645802790912	1370295645802790912	2021-03-12 14:18:35 IST	2021-03-12	14:18:35	+0530	73395319	lawrobarretto	Lawrence Barretto		We have a live blog for this test, which includes insights from people in the know. And there's some noise from me, too.  https://t.co/dDMpswMPvz #F1	en	[]	['https://www.formula1.com/en/f1-live-lite.html#lap-by-lap']	[]	0	1	17	['f1']	[]	https://twitter.com/lawrobarretto/status/1370295645802790912	False		0								[]				
1370295222886862848	1370295222886862848	2021-03-12 14:16:54 IST	2021-03-12	14:16:54	+0530	73395319	lawrobarretto	Lawrence Barretto		Mercedes were the only team not to do a shakedown before this test. Their filming day is next week. But as Medders says, it's not worth overplaying the significance of this issue. They have form of bouncing back #F1	en	[]	[]	[]	1	0	91	['f1']	[]	https://twitter.com/lawrobarretto/status/1370295222886862848	False	https://twitter.com/ChrisMedlandF1/status/1370289660946214914	0								[]				
1370272447644241923	1370272447644241923	2021-03-12 12:46:24 IST	2021-03-12	12:46:24	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @HondaRacingF1: Only one thing left to do now... 👀🤘  #PoweredByHonda  https://t.co/6iptFEeGTr	en	[{'screen_name': 'hondaracingf1', 'name': 'honda racing f1_archive', 'id': '2900662775'}]	[]	['https://pbs.twimg.com/media/EwQpi1RWYAA9qhm.jpg']	0	260	0	['poweredbyhonda']	[]	https://twitter.com/lawrobarretto/status/1370272447644241923	False		1	https://pbs.twimg.com/media/EwQpi1RWYAA9qhm.jpg							[]				
1370069404067754001	1370069404067754001	2021-03-11 23:19:35 IST	2021-03-11	23:19:35	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1Media: Statement on COVID-19 Test result for Alfa Romeo Team Principal Frédéric Vasseur  The FIA, Formula 1 and Alfa Romeo Racing can…	ro	[{'screen_name': 'f1media', 'name': 'f1 media', 'id': '971035099499294722'}]	[]	[]	0	99	0	[]	[]	https://twitter.com/lawrobarretto/status/1370069404067754001	False		0								[]				
1369957188958044169	1369957188958044169	2021-03-11 15:53:41 IST	2021-03-11	15:53:41	+0530	73395319	lawrobarretto	Lawrence Barretto		Haas have successfully fired up their Ferrari engine for the first time and completed their shakedown at Bahrain today, where Nikita Mazepin did all the 100km of running. #Bahraintesting #F1	en	[]	[]	[]	9	9	366	['bahraintesting', 'f1']	[]	https://twitter.com/lawrobarretto/status/1369957188958044169	False		0								[]				
1369639463354130432	1369639463354130432	2021-03-10 18:51:09 IST	2021-03-10	18:51:09	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1: 👋 Say hello to @ScuderiaFerrari's new challenger, the SF21  #F1   https://t.co/LKgx2R0lUD	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}, {'screen_name': 'scuderiaferrari', 'name': 'scuderia ferrari', 'id': '108247668'}]	['http://f1.com/SF21Firstlook']	[]	0	737	0	['f1']	[]	https://twitter.com/lawrobarretto/status/1369639463354130432	False		0								[]				
1368900952699375616	1368900952699375616	2021-03-08 17:56:34 IST	2021-03-08	17:56:34	+0530	73395319	lawrobarretto	Lawrence Barretto		Perk of the latest upgrades is that you can now cast to TV using Chromecast and Airplay. #F1	en	[]	[]	[]	8	2	99	['f1']	[]	https://twitter.com/lawrobarretto/status/1368900952699375616	False	https://twitter.com/F1Media/status/1368900024936103940	0								[]				
1367936388579069954	1367936388579069954	2021-03-06 02:03:44 IST	2021-03-06	02:03:44	+0530	73395319	lawrobarretto	Lawrence Barretto		Enjoyed messing around with the @WilliamsRacing AR app. Great idea for a launch and so much work went into it. So it’s disappointing hackers undid all that work and stopped fans getting a chance to use it #F1  https://t.co/4rIslDg1o0	en	[{'screen_name': 'williamsracing', 'name': 'williams racing', 'id': '90636188'}]	[]	['https://pbs.twimg.com/media/Evvi5LDXYAAonmJ.jpg']	16	25	1361	['f1']	[]	https://twitter.com/lawrobarretto/status/1367936388579069954	False		1	https://pbs.twimg.com/media/Evvi5LDXYAAonmJ.jpg							[]				
1367844852206104586	1367844852206104586	2021-03-05 20:00:00 IST	2021-03-05	20:00:00	+0530	73395319	lawrobarretto	Lawrence Barretto		Met Jost Capito for the first time virtually this morning for a video interview that'll be on @F1 channels shortly. He's very impressive. Williams appears to be in good hands.  https://t.co/BLyp6rNGf2	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	['https://www.formula1.com/en/latest/article.new-ceo-capito-convinced-williams-can-get-back-to-the-front-of-the-grid-in.2wDbwfBsEHKuagN897Djsm.html']	[]	1	2	66	[]	[]	https://twitter.com/lawrobarretto/status/1367844852206104586	False		0								[]				
1367837642579193857	1367837642579193857	2021-03-05 19:31:21 IST	2021-03-05	19:31:21	+0530	73395319	lawrobarretto	Lawrence Barretto		Shame for @WilliamsRacing that an app hack stopped their AR launch plans. It was an innovative way to reveal the FW43B with a striking new livery. Big fan of the reintroduction of yellow. Looks good on the drive, too. #F1  https://t.co/IoKczuUcQ2	en	[{'screen_name': 'williamsracing', 'name': 'williams racing', 'id': '90636188'}]	[]	['https://pbs.twimg.com/media/EvuJFehWgAEmQ1J.jpg']	2	3	281	['f1']	[]	https://twitter.com/lawrobarretto/status/1367837642579193857	False		1	https://pbs.twimg.com/media/EvuJFehWgAEmQ1J.jpg							[]				
1367837534303227912	1367837534303227912	2021-03-05 19:30:56 IST	2021-03-05	19:30:56	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @WilliamsRacing: Introducing the FW43B 💙🤍💛  https://t.co/4AF7Au4B5a	en	[{'screen_name': 'williamsracing', 'name': 'williams racing', 'id': '90636188'}]	[]	['https://pbs.twimg.com/media/EvuEwsEXcAEFEUH.jpg', 'https://pbs.twimg.com/media/EvuEwteXYAMUrAJ.jpg', 'https://pbs.twimg.com/media/EvuEwtyWEAAeNNh.jpg']	0	4072	0	[]	[]	https://twitter.com/lawrobarretto/status/1367837534303227912	False		1	https://pbs.twimg.com/media/EvuEwsEXcAEFEUH.jpg							[]				
1367827390072782849	1367827390072782849	2021-03-05 18:50:37 IST	2021-03-05	18:50:37	+0530	73395319	lawrobarretto	Lawrence Barretto		Sad times for Williams - their cool AR app was hacked so they will instead unveil the FW43B via an imagery release at 1400 GMT UK time #F1	en	[]	[]	[]	6	9	402	['f1']	[]	https://twitter.com/lawrobarretto/status/1367827390072782849	False		0								[]				
1367536200597331973	1367536200597331973	2021-03-04 23:33:32 IST	2021-03-04	23:33:32	+0530	73395319	lawrobarretto	Lawrence Barretto		Sebastian Vettel in action at a soggy Silverstone today. He shared the running with Lance Stroll. #F1  https://t.co/MQx3FkERqD	en	[]	[]	['https://pbs.twimg.com/media/Evp2xhlWgAk8Ko2.jpg']	7	28	885	['f1']	[]	https://twitter.com/lawrobarretto/status/1367536200597331973	False		1	https://pbs.twimg.com/media/Evp2xhlWgAk8Ko2.jpg							[]				
1367389448682545152	1367389448682545152	2021-03-04 13:50:24 IST	2021-03-04	13:50:24	+0530	73395319	lawrobarretto	Lawrence Barretto		This is going to be a tough year for Haas. Owner Gene Haas has eye on the bigger picture - i.e. no development for 2021 to favour big push on new 2022 rules. Means the American team will likely drop to the back of the pack this term. Short term pain in bid to get long term gain.	en	[]	[]	[]	12	12	402	[]	[]	https://twitter.com/lawrobarretto/status/1367389448682545152	False		0								[]				
1367385374356631552	1367385374356631552	2021-03-04 13:34:12 IST	2021-03-04	13:34:12	+0530	73395319	lawrobarretto	Lawrence Barretto		Another cool new livery for 2021 from Haas. You'll see it for real at 8.30am local time on March 12, 1.5hrs before testing gets under way in Bahrain as they're doing their usual pull the covers off in the pit lane reveal. At least everyone won't be freezing this time... #F1	en	[]	[]	[]	8	5	115	['f1']	[]	https://twitter.com/lawrobarretto/status/1367385374356631552	False		0								[]				
1367384710058553350	1367384710058553350	2021-03-04 13:31:34 IST	2021-03-04	13:31:34	+0530	73395319	lawrobarretto	Lawrence Barretto		Haas have gone red, white and blue for 2021 - but it's a nod to the Russian flag, nation of their big backer Dmitry Mazepin who part owns fertiliser company Uralkali (Haas' title sponsor), rather than American one. #F1 #HaasF1  https://t.co/fuA6UiG5Kt	en	[]	[]	['https://pbs.twimg.com/media/EvnsEVsWgAE_iu7.jpg']	11	2	89	['f1', 'haasf1']	[]	https://twitter.com/lawrobarretto/status/1367384710058553350	False		1	https://pbs.twimg.com/media/EvnsEVsWgAE_iu7.jpg							[]				
1367132204812353536	1367132204812353536	2021-03-03 20:48:12 IST	2021-03-03	20:48:12	+0530	73395319	lawrobarretto	Lawrence Barretto		It's green!	en	[]	[]	[]	5	3	190	[]	[]	https://twitter.com/lawrobarretto/status/1367132204812353536	False	https://twitter.com/AstonMartinF1/status/1367131192689111041	0								[]				
1367127666890067969	1367127666890067969	2021-03-03 20:30:10 IST	2021-03-03	20:30:10	+0530	73395319	lawrobarretto	Lawrence Barretto		Sebastian Vettel will get his first chance behind the wheel of an @AstonMartinF1 car when he drive the 2021 challenger at Silverstone tomorrow for a filming day, sharing driving duties with Lance Stroll. #F1	en	[{'screen_name': 'astonmartinf1', 'name': 'aston martin aramco cognizant f1 team', 'id': '16143542'}]	[]	[]	2	91	1604	['f1']	[]	https://twitter.com/lawrobarretto/status/1367127666890067969	False		0								[]				
1366793505402744839	1366793505402744839	2021-03-02 22:22:20 IST	2021-03-02	22:22:20	+0530	73395319	lawrobarretto	Lawrence Barretto		Alpine's A521 will hit the track for the first time tomorrow, with Esteban Ocon down for driving duties at Silverstone for their shakedown. In contrast, Mercedes are not doing a shakedown, instead running the W12 for the first time at testing in Bahrain #F1	en	[]	[]	[]	5	8	197	['f1']	[]	https://twitter.com/lawrobarretto/status/1366793505402744839	False		0								[]				
1366781906793230340	1366781906793230340	2021-03-02 21:36:14 IST	2021-03-02	21:36:14	+0530	73395319	lawrobarretto	Lawrence Barretto		Cool approach from Williams for their launch on Friday, as they'll be using Augmented Reality to unveil their 2021 machine. App available to download now	en	[]	[]	[]	2	2	128	[]	[]	https://twitter.com/lawrobarretto/status/1366781906793230340	False		0								[]				
1366773288274432003	1366773288274432003	2021-03-02 21:02:00 IST	2021-03-02	21:02:00	+0530	73395319	lawrobarretto	Lawrence Barretto		Daniil Kvyat is sticking around in F1, this time as Alpine's reserve driver #F1 The Russian worked hard with manager Nicholas Todt to get a deal over the line. He's got unfinished business with F1	en	[]	[]	[]	6	26	1354	['f1']	[]	https://twitter.com/lawrobarretto/status/1366773288274432003	False		0								[]				
1366767981829775364	1366767981829775364	2021-03-02 20:40:54 IST	2021-03-02	20:40:54	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @AlpineF1Team: Proudly representing the colours of the French and British flags, as well as Alpine’s illustrious and historic racing col…	en	[{'screen_name': 'alpinef1team', 'name': 'alpine f1 team', 'id': '28297965'}]	[]	[]	0	3510	0	[]	[]	https://twitter.com/lawrobarretto/status/1366767981829775364	False		0								[]				
1366712898970648576	1366712898970648576	2021-03-02 17:02:02 IST	2021-03-02	17:02:02	+0530	73395319	lawrobarretto	Lawrence Barretto		Love how secretive Mercedes are being. No detail on how they spent their two development tokens - and they've kept their new floor - huge change in the regs here this year - hidden, too, so rivals won't see it until the test #F1	en	[]	[]	[]	9	26	833	['f1']	[]	https://twitter.com/lawrobarretto/status/1366712898970648576	False		0								[]				
1366697921647894531	1366697921647894531	2021-03-02 16:02:31 IST	2021-03-02	16:02:31	+0530	73395319	lawrobarretto	Lawrence Barretto		And there she is, the favourite for the 2021 #F1 title. Mercedes have stuck with the black, fading to silver at the back. Looks like a very slick and refined machine, as you'd expect from the defending champions  https://t.co/gdolIoLBge	en	[]	[]	['https://pbs.twimg.com/media/Evd8UNBWQAAabGp.jpg']	1	3	155	['f1']	[]	https://twitter.com/lawrobarretto/status/1366697921647894531	False		1	https://pbs.twimg.com/media/Evd8UNBWQAAabGp.jpg							[]				
1366696682579255296	1366696682579255296	2021-03-02 15:57:35 IST	2021-03-02	15:57:35	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1Media: Ferrari Trento named Official Toast of Formula 1 ahead of 2021 season  https://t.co/rDimREyUPH	en	[{'screen_name': 'f1media', 'name': 'f1 media', 'id': '971035099499294722'}]	['https://corp.formula1.com/ferrari-trento-named-official-toast-of-formula-1-ahead-of-2021-season/']	[]	0	15	0	[]	[]	https://twitter.com/lawrobarretto/status/1366696682579255296	False		0								[]				
1366688136256962562	1366688136256962562	2021-03-02 15:23:38 IST	2021-03-02	15:23:38	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @MercedesAMGF1: 👀  https://t.co/ojqcIJxJOO	und	[{'screen_name': 'mercedesamgf1', 'name': 'mercedes-amg petronas f1 team', 'id': '26235265'}]	[]	['https://pbs.twimg.com/media/Evdo0G7XMAQG_Yt.jpg']	0	285	0	[]	[]	https://twitter.com/lawrobarretto/status/1366688136256962562	False		1	https://pbs.twimg.com/media/Evdo0G7XMAQG_Yt.jpg							[]				
1365360587446898691	1365325880961155074	2021-02-26 23:28:25 IST	2021-02-26	23:28:25	+0530	73395319	lawrobarretto	Lawrence Barretto		@missformulaone @The_Smoke_Pit That looks insanely good!	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/lawrobarretto/status/1365360587446898691	False		0								[{'screen_name': 'missformulaone', 'name': 'Emma Butterworth', 'id': '238544165'}, {'screen_name': 'The_Smoke_Pit', 'name': 'The Smoke Pit 🐮🐷🐔', 'id': '2393073326'}]				
1364932719013224449	1364932719013224449	2021-02-25 19:08:14 IST	2021-02-25	19:08:14	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @AlphaTauriF1: droppin' some hot AT02 snaps into your timeline 🔥  https://t.co/jbj4UDTsue	en	[{'screen_name': 'alphataurif1', 'name': 'scuderia alphatauri', 'id': '82322622'}]	[]	['https://pbs.twimg.com/media/EvE14B_XcAElw0P.jpg', 'https://pbs.twimg.com/media/EvE14MLXUAMP0w5.jpg', 'https://pbs.twimg.com/media/EvE14UbXEAAB6Z4.jpg', 'https://pbs.twimg.com/media/EvE14bqWgAIiepn.jpg']	0	337	0	[]	[]	https://twitter.com/lawrobarretto/status/1364932719013224449	False		1	https://pbs.twimg.com/media/EvE14B_XcAElw0P.jpg							[]				
1364866662848204801	1364866662848204801	2021-02-25 14:45:45 IST	2021-02-25	14:45:45	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @HaasF1Team: 𝙁𝙤𝙪𝙧, 𝙏𝙝𝙧𝙚𝙚, 𝙏𝙬𝙤 𝙊𝙣𝙚 🗓 4.3.21  Next Thursday we’ll unveil our new VF-21 livery, exclusively online 💻  #HaasF1  https://t.co/…	en	[{'screen_name': 'haasf1team', 'name': 'haas f1 team', 'id': '2303406624'}]	[]	[]	0	289	0	['haasf1']	[]	https://twitter.com/lawrobarretto/status/1364866662848204801	False		0								[]				
1364539425489838083	1364535323909386241	2021-02-24 17:05:25 IST	2021-02-24	17:05:25	+0530	73395319	lawrobarretto	Lawrence Barretto		@calinasalagean1 @F1 @wbuxtonofficial @redbullracing I, too, am happy it’s back! 😂	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/lawrobarretto/status/1364539425489838083	False		0								[{'screen_name': 'calinasalagean1', 'name': 'Călina', 'id': '2754297585'}, {'screen_name': 'F1', 'name': 'Formula 1', 'id': '69008563'}, {'screen_name': 'wbuxtonofficial', 'name': 'Will Buxton', 'id': '20600235'}, {'screen_name': 'redbullracing', 'name': 'Red Bull Racing', 'id': '226087776'}]				
1364169799794892801	1364169799794892801	2021-02-23 16:36:39 IST	2021-02-23	16:36:39	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @redbullracing: ⏯ And now for the B-Side 💿 Meet the RB16B #ChargeOn 🤘  https://t.co/2XrH3G4AP0	en	[{'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	[]	[]	0	5128	0	['chargeon']	[]	https://twitter.com/lawrobarretto/status/1364169799794892801	False		1	https://pbs.twimg.com/media/Eu59JUhXIAMQAAH.jpg							[]				
1363811020054085635	1363811020054085635	2021-02-22 16:51:00 IST	2021-02-22	16:51:00	+0530	73395319	lawrobarretto	Lawrence Barretto		"Antonio Giovinazzi says the C41 is the ""most beautiful"" of the Alfa Romeos he has driven. Livery and race suits look 🔥"	en	[]	[]	[]	1	2	144	[]	[]	https://twitter.com/lawrobarretto/status/1363811020054085635	False	https://twitter.com/alfaromeoorlen/status/1363810646534553602	0								[]				
1363810370633228294	1363810370633228294	2021-02-22 16:48:25 IST	2021-02-22	16:48:25	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @alfaromeoracing: Hello, you beauty.👋  #C41 #AlfaRomeoRacing #ORLEN  https://t.co/4GuSUI9O0Z	en	[]	[]	[]	0	2091	0	['c41', 'alfaromeoracing', 'orlen']	[]	https://twitter.com/lawrobarretto/status/1363810370633228294	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1363800186171101185/pu/img/xMsJNh0oR65p4UCX.jpg							[]				
1363807186967814146	1363807186967814146	2021-02-22 16:35:46 IST	2021-02-22	16:35:46	+0530	73395319	lawrobarretto	Lawrence Barretto		I'm a big fan of #F1 car launches that involve a Grand Piano. Sensational scenes @alfaromeoracing	en	[]	[]	[]	1	2	225	['f1']	[]	https://twitter.com/lawrobarretto/status/1363807186967814146	False		0								[]				
1363793802859868165	1363793802859868165	2021-02-22 15:42:35 IST	2021-02-22	15:42:35	+0530	73395319	lawrobarretto	Lawrence Barretto		Ferrari duo Sainz and Leclerc are at a sunny Jerez today #F1	en	[]	[]	[]	1	2	88	['f1']	[]	https://twitter.com/lawrobarretto/status/1363793802859868165	False	https://twitter.com/pirellisport/status/1363774820626944002	0								[]				
1362751672192290818	1362751672192290818	2021-02-19 18:41:32 IST	2021-02-19	18:41:32	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @F1: Season 3.  March 19.  #F1 @netflix  https://t.co/UhED3n9d81	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}, {'screen_name': 'netflix', 'name': 'netflix', 'id': '16573941'}]	[]	[]	0	15263	0	['f1']	[]	https://twitter.com/lawrobarretto/status/1362751672192290818	False		1	https://pbs.twimg.com/media/Eulg_QjXYAIALmf.jpg							[]				
1362738192059924484	1362738192059924484	2021-02-19 17:47:58 IST	2021-02-19	17:47:58	+0530	73395319	lawrobarretto	Lawrence Barretto		RT @redbullracing: Oh to be 16 again... It's a date 😘 #ChargeOn 🤘  https://t.co/V2EkAN9luj	en	[{'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	[]	[]	0	1193	0	['chargeon']	[]	https://twitter.com/lawrobarretto/status/1362738192059924484	False		1	https://pbs.twimg.com/media/Eull6C4WYAIYXJ7.jpg							[]				
1362675309166931970	1362675309166931970	2021-02-19 13:38:05 IST	2021-02-19	13:38:05	+0530	73395319	lawrobarretto	Lawrence Barretto		Ruthlessly efficient AlphaTauri launch, that. Lovely car. Couple of nice coats, too. No paintings using helmet visors this year, though.  #F1	en	[]	[]	[]	1	2	209	['f1']	[]	https://twitter.com/lawrobarretto/status/1362675309166931970	False		0								[]				
1362674879984721921	1362674879984721921	2021-02-19 13:36:23 IST	2021-02-19	13:36:23	+0530	73395319	lawrobarretto	Lawrence Barretto		Welcome AT02. Looks neat. #F1  https://t.co/S6TFE1AfZv	en	[]	['https://www.formula1.com/en/latest/article.alphatauri-reveal-new-look-2021-car-as-tost-sets-top-of-midfield-target-for.1enj2n3MOQPvmLC4r4dV3a.html']	[]	2	4	80	['f1']	[]	https://twitter.com/lawrobarretto/status/1362674879984721921	False		0								[]				
